,InscricaoImobiliaria,Ano,lon,lat
2143298,34317834,2022,-43.48385742999994,-22.85168900999997
2143299,34317883,2022,-43.48385742999994,-22.85168900999997
2143300,34318402,2022,-43.48385742999994,-22.85168900999997
2143301,34318436,2022,-43.48385742999994,-22.85168900999997
2143302,34318451,2022,-43.48385742999994,-22.85168900999997
2143303,34318485,2022,-43.48385742999994,-22.85168900999997
2143304,34318600,2022,-43.48385742999994,-22.85168900999997
2143305,34318717,2022,-43.48385742999994,-22.85168900999997
2143306,34319020,2022,-43.48385742999994,-22.85168900999997
2143307,34319087,2022,-43.48385742999994,-22.85168900999997
2143317,34164103,2021,-43.34889447599994,-22.96286299299993
2143318,34164137,2021,-43.34889447599994,-22.96286299299993
2143319,34164244,2021,-43.34889447599994,-22.96286299299993
2143320,34164269,2021,-43.34889447599994,-22.96286299299993
2143321,34319673,2022,-43.48385742999994,-22.85168900999997
2143322,34319707,2022,-43.48385742999994,-22.85168900999997
2143323,34320002,2022,-43.48385742999994,-22.85168900999997
2143324,34320093,2022,-43.48385742999994,-22.85168900999997
2143325,34320200,2022,-43.48385742999994,-22.85168900999997
2143326,34320234,2022,-43.48385742999994,-22.85168900999997
2143346,34160705,2020,-43.61524641899996,-22.91880537899993
2143347,34161026,2020,-43.61524641899996,-22.91880537899993
2143348,34161059,2020,-43.61524641899996,-22.91880537899993
2143349,34161174,2020,-43.61524641899996,-22.91880537899993
2143350,34161257,2020,-43.61524641899996,-22.91880537899993
2143351,34161828,2020,-43.61524641899996,-22.91880537899993
2143352,34161893,2020,-43.61524641899996,-22.91880537899993
2143353,34161927,2020,-43.61524641899996,-22.91880537899993
2143354,34161992,2020,-43.61524641899996,-22.91880537899993
2143364,34037036,2020,-43.28228198099998,-22.88834248699993
2143365,34037119,2020,-43.28228198099998,-22.88834248699993
2143366,34037135,2020,-43.28228198099998,-22.88834248699993
2143367,34037267,2020,-43.28228198099998,-22.88834248699993
2143368,34037671,2020,-43.28228198099998,-22.88834248699993
2143369,34037721,2020,-43.28228198099998,-22.88834248699993
2143370,34037754,2020,-43.28228198099998,-22.88834248699993
2143371,34037804,2020,-43.28228198099998,-22.88834248699993
2143372,34037853,2020,-43.28228198099998,-22.88834248699993
2143382,34320663,2022,-43.48385742999994,-22.85168900999997
2143383,34320804,2022,-43.48385742999994,-22.85168900999997
2143384,34320820,2022,-43.48385742999994,-22.85168900999997
2143385,34320929,2022,-43.48385742999994,-22.85168900999997
2143386,34320986,2022,-43.48385742999994,-22.85168900999997
2143408,34039586,2020,-43.31442508799995,-22.88499821899995
2143409,34039990,2020,-43.36578300499997,-22.98687922299996
2143428,34165233,2020,-43.38717594199994,-22.91421722999996
2143429,34165258,2020,-43.38717594199994,-22.91421722999996
2143430,34165308,2020,-43.38717594199994,-22.91421722999996
2143431,34165449,2020,-43.38699279299993,-22.91474883899997
2143441,34040154,2020,-43.36578300499997,-22.98687922299996
2143442,34040204,2020,-43.36578300499997,-22.98687922299996
2143443,34040683,2020,-43.36578300499997,-22.98687922299996
2143444,34040758,2020,-43.36578300499997,-22.98687922299996
2143445,34040808,2020,-43.36578300499997,-22.98687922299996
2143448,34039727,2020,-43.62183824999994,-22.99398175199997
2143449,34039974,2020,-43.36578300499997,-22.98687922299996
2143450,34040261,2020,-43.36578300499997,-22.98687922299996
2143451,34040311,2020,-43.36578300499997,-22.98687922299996
2143452,34040410,2020,-43.36578300499997,-22.98687922299996
2143453,34040626,2020,-43.36578300499997,-22.98687922299996
2143454,34041012,2020,-43.36578300499997,-22.98687922299996
2143464,34164285,2021,-43.34889447599994,-22.96286299299993
2143465,34165522,2020,-43.38717594199994,-22.91421722999996
2143484,34040097,2020,-43.36578300499997,-22.98687922299996
2143485,34040113,2020,-43.36578300499997,-22.98687922299996
2143486,34040147,2020,-43.36578300499997,-22.98687922299996
2143487,34040188,2020,-43.36578300499997,-22.98687922299996
2143488,34040238,2020,-43.36578300499997,-22.98687922299996
2143489,34040279,2020,-43.36578300499997,-22.98687922299996
2143490,34040642,2020,-43.36578300499997,-22.98687922299996
2143491,34040089,2020,-43.36578300499997,-22.98687922299996
2143492,34040121,2020,-43.36578300499997,-22.98687922299996
2143493,34040162,2020,-43.36578300499997,-22.98687922299996
2143494,34040659,2020,-43.36578300499997,-22.98687922299996
2143495,34040832,2020,-43.36578300499997,-22.98687922299996
2143496,34040857,2020,-43.36578300499997,-22.98687922299996
2143497,34040873,2020,-43.36578300499997,-22.98687922299996
2143498,34041152,2020,-43.36578300499997,-22.98687922299996
2143499,34041277,2020,-43.36578300499997,-22.98687922299996
2143500,34320705,2022,-43.48385742999994,-22.85168900999997
2143501,34321042,2022,-43.48385742999994,-22.85168900999997
2143502,34321059,2022,-43.48385742999994,-22.85168900999997
2143503,34321158,2022,-43.48385742999994,-22.85168900999997
2143504,34321174,2022,-43.48385742999994,-22.85168900999997
2143505,34321695,2022,-43.63560061099997,-22.93116102699997
2143506,34321927,2022,-43.63560061099997,-22.93116102699997
2143507,34322362,2022,-43.63560061099997,-22.93116102699997
2143508,34322461,2022,-43.63560061099997,-22.93116102699997
2143509,34322495,2022,-43.63560061099997,-22.93116102699997
2143510,34322511,2022,-43.63560061099997,-22.93116102699997
2143529,34320309,2022,-43.48385742999994,-22.85168900999997
2143530,34320325,2022,-43.48385742999994,-22.85168900999997
2143531,34320788,2022,-43.48385742999994,-22.85168900999997
2143532,34320838,2022,-43.48385742999994,-22.85168900999997
2143533,34320879,2022,-43.48385742999994,-22.85168900999997
2143534,34320895,2022,-43.48385742999994,-22.85168900999997
2143535,34320911,2022,-43.48385742999994,-22.85168900999997
2143536,34320952,2022,-43.48385742999994,-22.85168900999997
2143537,34321513,2022,-43.63560061099997,-22.93116102699997
2143538,34321547,2022,-43.63560061099997,-22.93116102699997
2143539,34321554,2022,-43.63560061099997,-22.93116102699997
2143547,34163691,2021,-43.34889447599994,-22.96286299299993
2143548,34163725,2021,-43.34889447599994,-22.96286299299993
2143549,34041343,2020,-43.36578300499997,-22.98687922299996
2143550,34041368,2020,-43.36578300499997,-22.98687922299996
2143551,34041400,2020,-43.36578300499997,-22.98687922299996
2143552,34041475,2020,-43.36578300499997,-22.98687922299996
2143553,34041541,2020,-43.36578300499997,-22.98687922299996
2143559,34163642,2021,-43.34889447599994,-22.96286299299993
2143560,34120253,2020,-43.67857789699997,-22.89810067599996
2143561,34120824,2020,-43.31419153299998,-22.89830161299994
2143562,34120857,2020,-43.31419153299998,-22.89830161299994
2143563,34120907,2020,-43.31419153299998,-22.89830161299994
2143564,34120972,2020,-43.31419153299998,-22.89830161299994
2143565,34121392,2020,-43.31419153299998,-22.89830161299994
2143569,33982638,2020,-43.46291693399996,-23.01497204399993
2143604,33982646,2020,-43.46291693399996,-23.01497204399993
2143605,33982661,2020,-43.46291693399996,-23.01497204399993
2143606,33982729,2020,-43.46291693399996,-23.01497204399993
2143612,34121038,2020,-43.31419153299998,-22.89830161299994
2143613,34121426,2020,-43.31419153299998,-22.89830161299994
2143614,34121525,2020,-43.31419153299998,-22.89830161299994
2143620,33982745,2020,-43.46291693399996,-23.01497204399993
2143656,34123026,2021,-43.29737028599993,-22.90267464999994
2143657,34123067,2021,-43.29737028599993,-22.90267464999994
2143721,34123133,2020,-43.35857629399993,-22.80448231199995
2143725,34123315,2021,-43.54889811099997,-22.87035207599996
2143726,34123349,2021,-43.48312003799998,-22.88032276199993
2143758,34121509,2020,-43.31419153299998,-22.89830161299994
2143759,34121624,2021,-43.62453499599997,-22.91277731599996
2143760,34121640,2021,-43.62453499599997,-22.91277731599996
2143859,34120931,2020,-43.31419153299998,-22.89830161299994
2143919,33982679,2020,-43.46291693399996,-23.01497204399993
2143920,33982711,2020,-43.46291693399996,-23.01497204399993
2143922,33982828,2020,-43.22357079099993,-22.90013180199998
2143943,34120964,2020,-43.31419153299998,-22.89830161299994
2143944,34121467,2020,-43.31419153299998,-22.89830161299994
2143947,34122770,2021,-43.57951120299998,-22.88692087999993
2143948,34122788,2021,-43.57951120299998,-22.88692087999993
2143949,34122804,2021,-43.57951120299998,-22.88692087999993
2143990,34122978,2021,-43.29737028599993,-22.90267464999994
2143991,34123364,2021,-43.48312003799998,-22.88032276199993
2143995,34123513,2021,-43.37342337099994,-22.87965165599996
2143996,34123596,2021,-43.37342337099994,-22.87965165599996
2144003,34121657,2021,-43.56037900399997,-22.89278515499996
2144070,34028951,2020,-43.66929202499995,-22.88695731599995
2144071,34029090,2020,-43.66929202499995,-22.88695731599995
2144072,34029553,2020,-43.33133571499997,-22.93151075899993
2144073,34029603,2020,-43.33133571499997,-22.93151075899993
2144074,34029678,2020,-43.33133571499997,-22.93151075899993
2144075,34029694,2020,-43.33133571499997,-22.93151075899993
2144076,34029751,2020,-43.33133571499997,-22.93151075899993
2144077,34029785,2020,-43.33133571499997,-22.93151075899993
2144078,34029876,2020,-43.33133571499997,-22.93151075899993
2144091,34150524,2020,-43.38361529599996,-22.81569792699997
2144092,34150565,2020,-43.38361529599996,-22.81569792699997
2144093,34150649,2020,-43.38361529599996,-22.81569792699997
2144094,34151019,2020,-43.38361529599996,-22.81569792699997
2144095,34151035,2020,-43.38361529599996,-22.81569792699997
2144096,34151167,2020,-43.38361529599996,-22.81569792699997
2144098,34027250,2020,-43.66929202499995,-22.88695731599995
2144099,34027466,2020,-43.66929202499995,-22.88695731599995
2144100,34027532,2020,-43.66929202499995,-22.88695731599995
2144101,34027599,2020,-43.66929202499995,-22.88695731599995
2144102,34027649,2020,-43.66929202499995,-22.88695731599995
2144103,34028571,2020,-43.66929202499995,-22.88695731599995
2144104,34028605,2020,-43.66929202499995,-22.88695731599995
2144133,34028035,2020,-43.66929202499995,-22.88695731599995
2144134,34028068,2020,-43.66929202499995,-22.88695731599995
2144135,34028134,2020,-43.66929202499995,-22.88695731599995
2144136,34028621,2020,-43.66929202499995,-22.88695731599995
2144137,34028688,2020,-43.66929202499995,-22.88695731599995
2144138,34028720,2020,-43.66929202499995,-22.88695731599995
2144142,34151662,2020,-43.38361529599996,-22.81569792699997
2144143,34151746,2020,-43.38361529599996,-22.81569792699997
2144144,34151787,2020,-43.38361529599996,-22.81569792699997
2144160,34151183,2020,-43.38361529599996,-22.81569792699997
2144161,34151217,2020,-43.38361529599996,-22.81569792699997
2144162,34151696,2020,-43.38361529599996,-22.81569792699997
2144163,34151944,2020,-43.38361529599996,-22.81569792699997
2144164,34151969,2020,-43.38361529599996,-22.81569792699997
2144165,34152264,2020,-43.38361529599996,-22.81569792699997
2144166,34152330,2020,-43.38361529599996,-22.81569792699997
2144167,34152389,2020,-43.38361529599996,-22.81569792699997
2144168,34152421,2020,-43.38361529599996,-22.81569792699997
2144169,34029926,2020,-43.33133571499997,-22.93151075899993
2144170,34030155,2020,-43.33133571499997,-22.93151075899993
2144171,34030171,2020,-43.33133571499997,-22.93151075899993
2144172,34030262,2020,-43.33133571499997,-22.93151075899993
2144173,34030296,2020,-43.33133571499997,-22.93151075899993
2144174,34030312,2020,-43.33133571499997,-22.93151075899993
2144175,34030346,2020,-43.33133571499997,-22.93151075899993
2144176,34030387,2020,-43.33133571499997,-22.93151075899993
2144177,34030437,2020,-43.33133571499997,-22.93151075899993
2144199,34151837,2020,-43.38361529599996,-22.81569792699997
2144200,34151878,2020,-43.38361529599996,-22.81569792699997
2144201,34151894,2020,-43.38361529599996,-22.81569792699997
2144202,34151910,2020,-43.38361529599996,-22.81569792699997
2144203,34151928,2020,-43.38361529599996,-22.81569792699997
2144204,34152223,2020,-43.38361529599996,-22.81569792699997
2144205,34028126,2020,-43.66929202499995,-22.88695731599995
2144206,34028159,2020,-43.66929202499995,-22.88695731599995
2144207,34028647,2020,-43.66929202499995,-22.88695731599995
2144208,34028696,2020,-43.66929202499995,-22.88695731599995
2144209,34028779,2020,-43.66929202499995,-22.88695731599995
2144210,34028811,2020,-43.66929202499995,-22.88695731599995
2144211,34028845,2020,-43.66929202499995,-22.88695731599995
2144212,34028928,2020,-43.66929202499995,-22.88695731599995
2144213,34029165,2020,-43.66929202499995,-22.88695731599995
2144233,34028241,2020,-43.66929202499995,-22.88695731599995
2144234,34028332,2020,-43.66929202499995,-22.88695731599995
2144235,34028407,2020,-43.66929202499995,-22.88695731599995
2144236,34028514,2020,-43.66929202499995,-22.88695731599995
2144237,34028548,2020,-43.66929202499995,-22.88695731599995
2144238,34028589,2020,-43.66929202499995,-22.88695731599995
2144239,34028977,2020,-43.66929202499995,-22.88695731599995
2144240,34029041,2020,-43.66929202499995,-22.88695731599995
2144241,34029116,2020,-43.66929202499995,-22.88695731599995
2144251,34029637,2020,-43.33133571499997,-22.93151075899993
2144252,34029710,2020,-43.33133571499997,-22.93151075899993
2144253,34029728,2020,-43.33133571499997,-22.93151075899993
2144254,34029744,2020,-43.33133571499997,-22.93151075899993
2144255,34029769,2020,-43.33133571499997,-22.93151075899993
2144256,34029801,2020,-43.33133571499997,-22.93151075899993
2144257,34029835,2020,-43.33133571499997,-22.93151075899993
2144258,34030080,2020,-43.33133571499997,-22.93151075899993
2144259,34030130,2020,-43.33133571499997,-22.93151075899993
2144287,34028654,2020,-43.66929202499995,-22.88695731599995
2144288,34028670,2020,-43.66929202499995,-22.88695731599995
2144289,34028738,2020,-43.66929202499995,-22.88695731599995
2144290,34028753,2020,-43.66929202499995,-22.88695731599995
2144291,34028803,2020,-43.66929202499995,-22.88695731599995
2144292,34028886,2020,-43.66929202499995,-22.88695731599995
2144293,34029223,2020,-43.66929202499995,-22.88695731599995
2144294,34029256,2020,-43.61264431699993,-22.96365055199993
2144305,33869728,2020,-43.34141458499994,-22.84467905799994
2144309,33870379,2020,-43.63681662799996,-22.98864979899997
2144323,34152173,2020,-43.38361529599996,-22.81569792699997
2144324,34152314,2020,-43.38361529599996,-22.81569792699997
2144325,34152355,2020,-43.38361529599996,-22.81569792699997
2144326,34152371,2020,-43.38361529599996,-22.81569792699997
2144327,34152405,2020,-43.38361529599996,-22.81569792699997
2144328,34152439,2020,-43.38361529599996,-22.81569792699997
2144329,34152587,2020,-43.38361529599996,-22.81569792699997
2144330,34152900,2020,-43.38361529599996,-22.81569792699997
2144331,34152975,2020,-43.38361529599996,-22.81569792699997
2144332,34028092,2020,-43.66929202499995,-22.88695731599995
2144333,34028175,2020,-43.66929202499995,-22.88695731599995
2144334,34028209,2020,-43.66929202499995,-22.88695731599995
2144335,34028530,2020,-43.66929202499995,-22.88695731599995
2144336,34028563,2020,-43.66929202499995,-22.88695731599995
2144337,34028613,2020,-43.66929202499995,-22.88695731599995
2144338,34028712,2020,-43.66929202499995,-22.88695731599995
2144339,34028746,2020,-43.66929202499995,-22.88695731599995
2144340,34028795,2020,-43.66929202499995,-22.88695731599995
2144383,33870353,2020,-43.63681662799996,-22.98864979899997
2144384,33870387,2020,-43.63681662799996,-22.98864979899997
2144385,34150888,2020,-43.38361529599996,-22.81569792699997
2144386,34150904,2020,-43.38361529599996,-22.81569792699997
2144413,34028704,2020,-43.66929202499995,-22.88695731599995
2144432,34150920,2020,-43.38361529599996,-22.81569792699997
2144433,34150987,2020,-43.38361529599996,-22.81569792699997
2144434,34151258,2020,-43.38361529599996,-22.81569792699997
2144435,34151357,2020,-43.38361529599996,-22.81569792699997
2144436,34151407,2020,-43.38361529599996,-22.81569792699997
2144437,34151522,2020,-43.38361529599996,-22.81569792699997
2144438,34151555,2020,-43.38361529599996,-22.81569792699997
2144450,34151563,2020,-43.38361529599996,-22.81569792699997
2144451,34151654,2020,-43.38361529599996,-22.81569792699997
2144452,34151670,2020,-43.38361529599996,-22.81569792699997
2144453,34151688,2020,-43.38361529599996,-22.81569792699997
2144454,34151704,2020,-43.38361529599996,-22.81569792699997
2144455,34151738,2020,-43.38361529599996,-22.81569792699997
2144456,34151779,2020,-43.38361529599996,-22.81569792699997
2144457,34151795,2020,-43.38361529599996,-22.81569792699997
2144458,34151829,2020,-43.38361529599996,-22.81569792699997
2144468,34152280,2020,-43.38361529599996,-22.81569792699997
2144469,34152298,2020,-43.38361529599996,-22.81569792699997
2144470,34152348,2020,-43.38361529599996,-22.81569792699997
2144477,34028837,2020,-43.66929202499995,-22.88695731599995
2144478,34028852,2020,-43.66929202499995,-22.88695731599995
2144479,34028902,2020,-43.66929202499995,-22.88695731599995
2144480,34028969,2020,-43.66929202499995,-22.88695731599995
2144481,34029173,2020,-43.66929202499995,-22.88695731599995
2144482,34029272,2020,-43.61264431699993,-22.96365055199993
2144544,34028597,2020,-43.66929202499995,-22.88695731599995
2144545,34029017,2020,-43.66929202499995,-22.88695731599995
2144546,34029033,2020,-43.66929202499995,-22.88695731599995
2144547,34029124,2020,-43.66929202499995,-22.88695731599995
2144548,34029587,2020,-43.33133571499997,-22.93151075899993
2144549,34029660,2020,-43.33133571499997,-22.93151075899993
2144557,34028787,2020,-43.66929202499995,-22.88695731599995
2144558,34028936,2020,-43.66929202499995,-22.88695731599995
2144569,34030205,2020,-43.33133571499997,-22.93151075899993
2144570,34030353,2020,-43.33133571499997,-22.93151075899993
2144571,34030403,2020,-43.33133571499997,-22.93151075899993
2144572,34030478,2020,-43.33133571499997,-22.93151075899993
2144573,34030544,2020,-43.33133571499997,-22.93151075899993
2144587,34150912,2020,-43.38361529599996,-22.81569792699997
2144588,34150946,2020,-43.38361529599996,-22.81569792699997
2144589,34151332,2020,-43.38361529599996,-22.81569792699997
2144590,34151365,2020,-43.38361529599996,-22.81569792699997
2144591,34151381,2020,-43.38361529599996,-22.81569792699997
2144592,34151449,2020,-43.38361529599996,-22.81569792699997
2144593,34151464,2020,-43.38361529599996,-22.81569792699997
2144594,34151597,2020,-43.38361529599996,-22.81569792699997
2144595,34151647,2020,-43.38361529599996,-22.81569792699997
2144596,34149492,2020,-43.34389821399998,-22.96059158599996
2144597,34149625,2020,-43.34389821399998,-22.96059158599996
2144598,34149658,2020,-43.34389821399998,-22.96059158599996
2144599,34150078,2020,-43.34389821399998,-22.96059158599996
2144600,34150110,2020,-43.34389821399998,-22.96059158599996
2144601,34150243,2020,-43.34389821399998,-22.96059158599996
2144602,34150680,2020,-43.38361529599996,-22.81569792699997
2144603,34150698,2020,-43.38361529599996,-22.81569792699997
2144604,34150714,2020,-43.38361529599996,-22.81569792699997
2144614,34151472,2020,-43.38361529599996,-22.81569792699997
2144615,34151605,2020,-43.38361529599996,-22.81569792699997
2144616,34151639,2020,-43.38361529599996,-22.81569792699997
2144617,34152009,2020,-43.38361529599996,-22.81569792699997
2144618,34152025,2020,-43.38361529599996,-22.81569792699997
2144619,34152124,2020,-43.38361529599996,-22.81569792699997
2144620,34152157,2020,-43.38361529599996,-22.81569792699997
2144621,34152207,2020,-43.38361529599996,-22.81569792699997
2144622,34152561,2020,-43.38361529599996,-22.81569792699997
2144623,34029819,2020,-43.33133571499997,-22.93151075899993
2144624,34030221,2020,-43.33133571499997,-22.93151075899993
2144625,34030494,2020,-43.33133571499997,-22.93151075899993
2144632,34029140,2020,-43.66929202499995,-22.88695731599995
2144636,34029892,2020,-43.33133571499997,-22.93151075899993
2144637,34029991,2020,-43.33133571499997,-22.93151075899993
2144638,34030007,2020,-43.33133571499997,-22.93151075899993
2144676,34151324,2020,-43.38361529599996,-22.81569792699997
2144705,30178602,2022,-43.34136652599994,-22.81471773799996
2144732,34151993,2020,-43.38361529599996,-22.81569792699997
2144733,34152041,2020,-43.38361529599996,-22.81569792699997
2144734,34150763,2020,-43.38361529599996,-22.81569792699997
2144735,34150813,2020,-43.38361529599996,-22.81569792699997
2144736,34150847,2020,-43.38361529599996,-22.81569792699997
2144737,34150979,2020,-43.38361529599996,-22.81569792699997
2144738,34151233,2020,-43.38361529599996,-22.81569792699997
2144739,34151282,2020,-43.38361529599996,-22.81569792699997
2144740,34151480,2020,-43.38361529599996,-22.81569792699997
2144741,34151498,2020,-43.38361529599996,-22.81569792699997
2144742,34151548,2020,-43.38361529599996,-22.81569792699997
2144752,34151373,2020,-43.38361529599996,-22.81569792699997
2144753,34151423,2020,-43.38361529599996,-22.81569792699997
2144754,34151506,2020,-43.38361529599996,-22.81569792699997
2144755,34151589,2020,-43.38361529599996,-22.81569792699997
2144756,34152058,2020,-43.38361529599996,-22.81569792699997
2144757,34152108,2020,-43.38361529599996,-22.81569792699997
2144758,34152140,2020,-43.38361529599996,-22.81569792699997
2144759,34152611,2020,-43.38361529599996,-22.81569792699997
2144798,34152991,2020,-43.38361529599996,-22.81569792699997
2144799,34153098,2020,-43.38361529599996,-22.81569792699997
2144800,34153148,2020,-43.38361529599996,-22.81569792699997
2144801,34153189,2020,-43.38361529599996,-22.81569792699997
2144802,34153239,2020,-43.38361529599996,-22.81569792699997
2144803,34153593,2020,-43.38361529599996,-22.81569792699997
2144804,34153643,2020,-43.38361529599996,-22.81569792699997
2144805,34153700,2020,-43.38361529599996,-22.81569792699997
2144806,34153809,2020,-43.38361529599996,-22.81569792699997
2144817,34152074,2020,-43.38361529599996,-22.81569792699997
2144818,34152090,2020,-43.38361529599996,-22.81569792699997
2144819,34152595,2020,-43.38361529599996,-22.81569792699997
2144820,34152645,2020,-43.38361529599996,-22.81569792699997
2144821,34152694,2020,-43.38361529599996,-22.81569792699997
2144822,34152710,2020,-43.38361529599996,-22.81569792699997
2144823,34152827,2020,-43.38361529599996,-22.81569792699997
2144843,30178461,2022,-43.18546815699995,-22.79565145199996
2144844,34279992,2022,-43.31262923899993,-22.89595475999994
2144845,34150748,2020,-43.38361529599996,-22.81569792699997
2144846,34150862,2020,-43.38361529599996,-22.81569792699997
2144847,34150995,2020,-43.38361529599996,-22.81569792699997
2144848,34151266,2020,-43.38361529599996,-22.81569792699997
2144849,34151316,2020,-43.38361529599996,-22.81569792699997
2144850,34151399,2020,-43.38361529599996,-22.81569792699997
2144851,34151415,2020,-43.38361529599996,-22.81569792699997
2144852,34151431,2020,-43.38361529599996,-22.81569792699997
2144853,34151514,2020,-43.38361529599996,-22.81569792699997
2144863,34151845,2020,-43.38361529599996,-22.81569792699997
2144864,34151852,2020,-43.38361529599996,-22.81569792699997
2144865,34151886,2020,-43.38361529599996,-22.81569792699997
2144866,34151936,2020,-43.38361529599996,-22.81569792699997
2144867,34151977,2020,-43.38361529599996,-22.81569792699997
2144868,34152231,2020,-43.38361529599996,-22.81569792699997
2144869,34152306,2020,-43.38361529599996,-22.81569792699997
2144870,34152413,2020,-43.38361529599996,-22.81569792699997
2144871,34152470,2020,-43.38361529599996,-22.81569792699997
2144875,34030528,2020,-43.33133571499997,-22.93151075899993
2144881,34029181,2020,-43.66929202499995,-22.88695731599995
2144882,34029462,2020,-43.33133571499997,-22.93151075899993
2144883,34029512,2020,-43.33133571499997,-22.93151075899993
2144884,34029900,2020,-43.33133571499997,-22.93151075899993
2144885,34029983,2020,-43.33133571499997,-22.93151075899993
2144886,34030031,2020,-43.33133571499997,-22.93151075899993
2144887,34030049,2020,-43.33133571499997,-22.93151075899993
2144888,34030114,2020,-43.33133571499997,-22.93151075899993
2144889,34030148,2020,-43.33133571499997,-22.93151075899993
2144890,34028878,2020,-43.66929202499995,-22.88695731599995
2144892,34029264,2020,-43.61264431699993,-22.96365055199993
2144897,34029579,2020,-43.33133571499997,-22.93151075899993
2144898,34029850,2020,-43.33133571499997,-22.93151075899993
2144899,34153841,2020,-43.38361529599996,-22.81569792699997
2144900,34153866,2020,-43.38361529599996,-22.81569792699997
2144901,34153916,2020,-43.38361529599996,-22.81569792699997
2144902,34154195,2020,-43.38361529599996,-22.81569792699997
2144903,34154211,2020,-43.38361529599996,-22.81569792699997
2144904,34154252,2020,-43.38361529599996,-22.81569792699997
2144905,34154286,2020,-43.38361529599996,-22.81569792699997
2144906,34154302,2020,-43.38361529599996,-22.81569792699997
2144907,34154393,2020,-43.38361529599996,-22.81569792699997
2144908,34029454,2020,-43.33133571499997,-22.93151075899993
2144909,34029504,2020,-43.33133571499997,-22.93151075899993
2144910,34029942,2020,-43.33133571499997,-22.93151075899993
2144911,34029959,2020,-43.33133571499997,-22.93151075899993
2144912,34029975,2020,-43.33133571499997,-22.93151075899993
2144913,34030460,2020,-43.33133571499997,-22.93151075899993
2144914,34030510,2020,-43.33133571499997,-22.93151075899993
2144926,34029439,2020,-43.33133571499997,-22.93151075899993
2144945,34029157,2020,-43.66929202499995,-22.88695731599995
2144946,34029561,2020,-43.33133571499997,-22.93151075899993
2144947,34029736,2020,-43.33133571499997,-22.93151075899993
2144948,34029827,2020,-43.33133571499997,-22.93151075899993
2144949,34029843,2020,-43.33133571499997,-22.93151075899993
2144950,34030213,2020,-43.33133571499997,-22.93151075899993
2144951,34030270,2020,-43.33133571499997,-22.93151075899993
2144952,34030338,2020,-43.33133571499997,-22.93151075899993
2144953,34030411,2020,-43.33133571499997,-22.93151075899993
2144976,33870361,2020,-43.63681662799996,-22.98864979899997
2145000,34029488,2020,-43.33133571499997,-22.93151075899993
2145001,34029538,2020,-43.33133571499997,-22.93151075899993
2145002,34030072,2020,-43.33133571499997,-22.93151075899993
2145003,34030106,2020,-43.33133571499997,-22.93151075899993
2145004,34030122,2020,-43.33133571499997,-22.93151075899993
2145005,34030577,2020,-43.33133571499997,-22.93151075899993
2145008,34152678,2020,-43.38361529599996,-22.81569792699997
2145018,34152462,2020,-43.38361529599996,-22.81569792699997
2145019,34152496,2020,-43.38361529599996,-22.81569792699997
2145020,34152512,2020,-43.38361529599996,-22.81569792699997
2145021,34153023,2020,-43.38361529599996,-22.81569792699997
2145022,34153130,2020,-43.38361529599996,-22.81569792699997
2145023,34153684,2020,-43.38361529599996,-22.81569792699997
2145024,34153734,2020,-43.38361529599996,-22.81569792699997
2145025,34153775,2020,-43.38361529599996,-22.81569792699997
2145026,34153825,2020,-43.38361529599996,-22.81569792699997
2145045,34151951,2020,-43.38361529599996,-22.81569792699997
2145046,34152066,2020,-43.38361529599996,-22.81569792699997
2145047,34152132,2020,-43.38361529599996,-22.81569792699997
2145048,34152165,2020,-43.38361529599996,-22.81569792699997
2145049,34152215,2020,-43.38361529599996,-22.81569792699997
2145050,34152702,2020,-43.38361529599996,-22.81569792699997
2145051,34152785,2020,-43.38361529599996,-22.81569792699997
2145052,34152884,2020,-43.38361529599996,-22.81569792699997
2145053,34152934,2020,-43.38361529599996,-22.81569792699997
2145063,34152660,2020,-43.38361529599996,-22.81569792699997
2145064,34152728,2020,-43.38361529599996,-22.81569792699997
2145065,34152744,2020,-43.38361529599996,-22.81569792699997
2145066,34152892,2020,-43.38361529599996,-22.81569792699997
2145067,34152926,2020,-43.38361529599996,-22.81569792699997
2145068,34152959,2020,-43.38361529599996,-22.81569792699997
2145069,34153296,2020,-43.38361529599996,-22.81569792699997
2145070,34153346,2020,-43.38361529599996,-22.81569792699997
2145071,34153379,2020,-43.38361529599996,-22.81569792699997
2145072,34027359,2020,-43.66929202499995,-22.88695731599995
2145073,34027441,2020,-43.66929202499995,-22.88695731599995
2145074,34027474,2020,-43.66929202499995,-22.88695731599995
2145075,34027508,2020,-43.66929202499995,-22.88695731599995
2145076,34027557,2020,-43.66929202499995,-22.88695731599995
2145077,34027961,2020,-43.66929202499995,-22.88695731599995
2145078,34028027,2020,-43.66929202499995,-22.88695731599995
2145079,34028142,2020,-43.66929202499995,-22.88695731599995
2145080,34028662,2020,-43.66929202499995,-22.88695731599995
2145089,34030023,2020,-43.33133571499997,-22.93151075899993
2145090,34030056,2020,-43.33133571499997,-22.93151075899993
2145091,34152777,2020,-43.38361529599996,-22.81569792699997
2145092,34152793,2020,-43.38361529599996,-22.81569792699997
2145093,34152942,2020,-43.38361529599996,-22.81569792699997
2145094,34153163,2020,-43.38361529599996,-22.81569792699997
2145095,34153213,2020,-43.38361529599996,-22.81569792699997
2145096,34153262,2020,-43.38361529599996,-22.81569792699997
